Soil Moisture,Temperature,Humidity,Time,Status
70,26,26,41,OFF
29,37,31,40,ON
63,35,58,29,OFF
61,29,52,62,ON
1,4,24,60,ON
27,9,47,96,OFF
88,3,59,104,OFF
88,17,56,67,OFF
21,43,44,7,ON
78,36,24,89,ON
70,30,22,105,OFF
6,2,54,105,OFF
12,14,52,108,OFF
21,17,63,66,OFF
10,19,68,109,OFF
71,19,61,91,OFF
72,14,27,12,OFF
74,43,23,79,ON
51,14,21,106,OFF
39,7,47,31,ON
76,20,59,70,OFF
42,38,54,44,ON
7,21,54,93,OFF
1,7,68,19,ON
44,39,39,16,ON
73,25,59,13,OFF
74,0,59,2,OFF
14,1,52,82,ON
78,35,35,41,ON
63,21,33,26,OFF
2,2,70,45,ON
72,25,33,22,OFF
26,39,50,67,ON
15,15,34,61,ON
1,0,29,98,OFF
49,11,31,24,ON
27,8,67,36,ON
42,37,45,9,ON
41,43,40,92,OFF
52,4,21,18,ON
35,29,58,105,OFF
22,44,46,93,OFF
70,30,25,3,OFF
28,26,64,45,ON
82,38,60,23,OFF
23,18,64,71,ON
25,21,34,48,ON
35,2,67,34,ON
71,41,32,69,ON
35,16,24,66,OFF
72,2,70,48,OFF
60,40,28,75,ON
84,31,51,24,OFF
67,5,42,36,OFF
59,21,70,102,OFF
76,45,42,9,OFF
62,23,42,28,OFF
61,5,35,65,ON
74,5,25,52,OFF
64,32,45,27,OFF
11,42,52,68,ON
76,18,58,24,OFF
61,13,59,99,OFF
35,36,44,49,ON
55,3,64,52,ON
24,34,33,55,ON
12,36,53,65,ON
11,33,31,48,ON
48,27,65,31,ON
27,0,22,87,OFF
19,25,45,42,ON
76,11,46,31,OFF
25,1,30,39,OFF
64,34,23,69,ON
37,12,67,74,ON
83,40,63,82,ON
26,27,39,81,ON
3,13,20,81,ON
30,38,43,49,ON
29,29,23,104,OFF
74,41,40,102,OFF
89,45,59,30,OFF
67,17,35,64,ON
60,2,28,43,OFF
5,36,37,65,ON
71,15,23,15,OFF
17,21,30,97,OFF
83,0,45,76,OFF
19,43,21,102,OFF
30,12,39,22,ON
64,20,37,24,OFF
64,24,53,47,ON
4,7,68,18,ON
50,41,30,107,OFF
27,38,23,44,ON
6,34,41,27,ON
20,1,69,61,ON
27,22,61,15,ON
84,7,70,23,OFF
7,26,54,101,OFF
86,15,38,22,OFF
35,44,58,76,ON
73,3,48,96,OFF
61,23,26,65,OFF
75,6,22,7,OFF
81,33,26,7,OFF
81,32,22,75,ON
7,6,49,106,OFF
12,3,46,90,ON
41,29,64,103,OFF
11,22,38,86,ON
64,42,46,88,ON
70,29,63,60,OFF
86,40,31,22,OFF
25,34,48,6,ON
80,3,46,32,OFF
10,11,65,97,OFF
2,7,31,43,ON
88,41,70,109,OFF
11,31,42,51,ON
49,5,56,71,OFF
44,32,32,86,ON
65,4,36,50,OFF
11,33,56,79,ON
57,39,21,88,ON
55,38,35,18,ON
25,7,52,25,ON
29,45,64,69,ON
58,39,39,31,ON
47,7,30,51,OFF
42,0,61,69,OFF
87,11,63,18,OFF
16,3,49,105,OFF
51,3,67,74,ON
23,28,21,92,OFF
89,7,32,104,OFF
90,7,66,61,ON
90,31,31,91,OFF
84,15,56,55,OFF
62,3,32,84,ON
62,18,27,49,OFF
40,13,69,86,ON
9,20,35,14,ON
60,10,51,19,OFF
61,15,31,19,OFF
7,41,52,92,OFF
25,5,28,73,OFF
45,26,39,50,ON
75,32,47,63,ON
77,11,69,48,ON
24,39,55,11,ON
60,34,60,79,ON
52,12,68,13,ON
52,9,21,6,OFF
26,0,49,41,OFF
52,1,69,102,OFF
37,44,64,34,ON
64,23,44,73,ON
81,41,60,81,ON
53,31,29,104,OFF
12,12,30,86,ON
22,36,61,80,ON
82,2,23,31,OFF
88,21,50,39,OFF
38,31,31,3,ON
3,3,40,49,ON
14,5,36,100,OFF
78,24,41,4,OFF
19,42,41,29,ON
48,7,44,51,OFF
24,12,61,85,OFF
66,1,55,71,OFF
81,29,58,33,OFF
39,21,53,70,ON
28,21,39,79,ON
78,26,68,39,OFF
83,25,46,57,ON
35,19,60,53,OFF
84,0,27,90,OFF
81,4,40,52,OFF
75,20,39,95,OFF
74,6,62,6,OFF
77,10,60,98,OFF
62,1,56,86,OFF
48,37,35,102,OFF
84,21,51,21,OFF
22,33,59,109,OFF
16,1,43,29,OFF
27,14,68,5,ON
42,36,64,29,ON
57,12,57,55,OFF
52,45,28,33,ON
25,45,42,2,ON
74,45,48,61,ON
71,3,50,45,OFF
74,36,32,36,OFF
66,36,29,84,ON
16,40,42,97,OFF
35,15,68,98,OFF
84,25,51,110,OFF
8,18,51,53,ON
78,13,48,96,OFF
37,27,65,93,OFF
79,8,40,98,OFF
2,27,47,45,ON
20,9,54,66,ON
86,1,34,73,OFF
48,17,56,98,OFF
9,10,24,74,ON
84,35,53,57,ON
7,29,30,71,ON
30,18,35,56,ON
6,1,34,44,ON
58,9,34,94,OFF
56,18,52,10,ON
53,27,41,103,OFF
30,22,29,39,ON
4,13,59,24,ON
46,38,50,10,ON
76,19,28,110,OFF
82,30,28,89,ON
57,24,66,47,ON
44,30,37,90,ON
34,5,43,37,ON
36,44,53,26,ON
85,45,48,90,ON
68,14,54,46,OFF
31,44,47,95,OFF
87,34,41,45,ON
15,19,58,69,ON
85,16,31,4,OFF
38,28,32,22,ON
15,5,42,66,ON
82,0,37,69,OFF
83,23,67,110,OFF
24,33,22,110,OFF
90,9,46,48,OFF
24,39,23,17,ON
42,27,66,31,ON
17,30,65,43,ON
45,37,58,82,ON
42,11,31,62,OFF
41,25,28,109,OFF
68,23,32,12,OFF
35,9,36,4,OFF
45,23,30,42,OFF
85,14,60,74,OFF
64,8,41,76,OFF
50,25,57,64,ON
51,26,43,83,ON
4,27,40,81,ON
89,36,57,12,OFF
79,40,32,73,ON
37,17,23,61,OFF
44,16,49,45,OFF
30,34,70,85,ON
29,35,63,106,OFF
61,22,34,109,OFF
77,44,22,8,OFF
18,0,28,12,OFF
1,2,34,24,ON
24,34,56,5,ON
5,30,34,77,ON
22,15,65,97,OFF
59,44,49,109,OFF
86,45,64,78,ON
64,19,20,9,ON
80,35,28,9,OFF
1,36,62,10,ON
37,42,43,95,OFF
41,22,34,56,ON
22,12,60,64,OFF
74,6,36,75,ON
63,0,52,83,OFF
10,5,29,78,ON
87,19,32,13,OFF
32,32,35,15,ON
79,40,24,30,OFF
37,4,47,44,OFF
36,18,47,107,OFF
76,15,29,87,OFF
35,38,57,78,ON
10,13,51,105,OFF
85,21,20,28,OFF
72,10,56,74,OFF
52,18,69,46,ON
12,11,68,108,OFF
17,36,21,104,OFF
3,3,62,86,ON
61,44,48,0,ON
24,11,35,64,ON
54,4,40,93,OFF
11,34,21,44,ON
56,0,48,103,OFF
66,41,49,46,ON
30,20,49,24,ON
54,0,29,10,OFF
42,24,68,101,OFF
89,10,68,26,OFF
7,37,69,2,ON
72,31,28,9,OFF
86,36,56,60,ON
20,18,65,48,ON
77,41,23,99,OFF
7,30,32,110,OFF
53,17,58,39,ON
86,26,45,50,ON
58,23,56,108,OFF
29,16,50,80,OFF
33,4,64,10,ON
62,33,31,18,OFF
30,28,51,23,ON
76,29,42,97,OFF
85,44,21,83,ON
48,17,52,65,OFF
90,5,48,70,OFF
37,36,31,66,ON
10,31,69,60,ON
5,25,38,17,OFF
46,25,39,9,ON
69,9,39,105,OFF
88,25,62,51,OFF
23,22,65,52,ON
31,28,48,67,ON
4,45,64,67,ON
4,34,59,110,OFF
36,18,28,84,OFF
71,29,41,61,ON
44,43,53,17,ON
13,2,56,97,OFF
30,19,68,22,ON
23,40,68,45,ON
77,9,63,78,OFF
26,24,20,60,ON
80,45,68,17,OFF
71,28,34,76,ON
71,0,61,35,OFF
41,18,27,61,OFF
62,12,50,4,ON
62,36,34,84,ON
7,23,31,1,ON
18,25,43,10,OFF
75,5,22,44,OFF
90,20,28,72,OFF
51,0,30,68,OFF
53,24,21,1,ON
70,4,53,20,OFF
43,13,43,12,ON
80,32,54,108,OFF
71,15,30,37,OFF
32,4,63,29,ON
75,8,60,101,OFF
74,24,20,65,ON
5,32,56,3,ON
64,25,69,29,OFF
9,17,50,20,OFF
62,12,38,39,OFF
41,20,46,104,OFF
77,2,61,107,OFF
3,12,55,110,OFF
44,23,55,25,ON
29,23,52,27,ON
34,18,28,35,ON
45,13,59,34,ON
61,31,45,60,ON
73,10,50,6,OFF
67,38,41,49,ON
22,26,63,90,OFF
47,5,21,91,OFF
27,45,38,78,ON
10,7,23,69,ON
66,19,41,97,OFF
60,20,69,60,ON
35,5,38,80,OFF
2,38,54,52,ON
53,0,70,7,OFF
42,30,52,28,ON
45,31,45,16,ON
51,45,51,28,ON
38,43,62,90,ON
53,35,60,48,ON
81,30,38,40,ON
37,24,67,74,ON
50,2,46,61,OFF
40,34,39,78,ON
72,13,69,83,ON
26,38,24,33,ON
66,10,64,55,ON
74,7,56,34,OFF
87,21,59,96,OFF
54,29,32,21,ON
69,20,59,68,OFF
47,42,29,43,ON
29,21,39,33,ON
90,21,68,85,ON
5,41,49,100,OFF
10,42,51,19,ON
12,8,33,66,ON
66,0,37,68,OFF
63,18,22,1,ON
30,37,21,22,ON
73,29,61,99,OFF
18,15,42,103,OFF
14,12,21,0,ON
77,14,49,70,OFF
63,31,63,56,ON
60,28,55,77,ON
69,23,56,61,OFF
17,0,52,33,OFF
34,37,43,23,ON
45,39,32,76,ON
76,21,30,89,OFF
52,26,64,7,ON
76,42,20,70,ON
76,41,29,23,OFF
21,37,21,19,ON
6,31,44,47,ON
71,27,41,38,OFF
51,9,61,47,OFF
4,11,48,48,ON
4,8,69,90,ON
84,39,41,43,ON
36,16,56,11,OFF
45,28,54,85,ON
14,40,64,92,OFF
65,13,29,88,OFF
80,24,29,17,OFF
52,26,35,68,ON
52,23,52,65,ON
12,21,48,103,OFF
57,21,24,10,ON
25,26,25,4,ON
19,32,55,39,ON
76,36,53,109,OFF
69,24,45,33,OFF
81,44,51,72,ON
64,37,59,45,ON
19,26,48,6,ON
1,9,54,34,OFF
42,43,46,9,ON
80,20,57,87,OFF
4,24,45,99,OFF
71,24,26,27,OFF
62,31,32,97,OFF
5,29,53,20,ON
68,43,62,105,OFF
2,39,26,16,ON
20,24,25,51,ON
26,8,47,49,OFF
27,10,62,106,OFF
25,43,61,9,ON
23,41,66,8,ON
30,38,40,44,ON
13,22,63,13,ON
89,29,31,89,OFF
61,37,54,100,OFF
64,9,46,58,OFF
90,14,69,19,OFF
41,13,61,46,OFF
32,4,42,36,ON
79,20,34,69,ON
8,34,53,49,ON
25,10,44,74,OFF
23,4,58,92,OFF
74,33,23,22,OFF
36,39,69,78,ON
9,19,67,96,OFF
22,10,57,53,OFF
10,35,36,89,ON
73,7,50,11,OFF
88,33,28,83,ON
54,44,47,62,ON
68,40,49,39,OFF
7,23,59,89,ON
5,44,63,47,ON
52,38,65,58,ON
35,2,28,1,OFF
9,45,47,78,ON
86,27,63,110,OFF
73,39,58,50,ON
35,43,49,109,OFF
14,22,31,38,ON
13,14,27,60,ON
56,15,37,37,ON
3,22,66,98,OFF
69,44,68,103,OFF
42,34,43,46,ON
75,37,55,79,ON
29,31,22,6,ON
77,34,50,34,OFF
90,4,31,43,OFF
35,14,46,88,OFF
31,15,55,86,OFF
30,44,21,60,ON
30,29,29,35,ON
43,2,51,94,OFF
60,31,28,56,ON
40,18,42,67,ON
54,9,65,4,OFF
36,10,26,25,ON
49,41,68,95,OFF
63,37,56,82,ON
13,13,33,35,ON
75,11,32,8,OFF
89,3,41,81,OFF
13,28,59,1,ON
31,32,40,106,OFF
54,21,39,55,ON
77,31,25,40,ON
46,20,70,85,ON
38,4,55,12,ON
77,18,58,25,OFF
59,36,28,108,OFF
42,44,31,13,ON
50,36,63,59,ON
51,24,69,18,ON
7,10,59,33,ON
47,22,63,50,OFF
73,6,35,71,ON
13,8,20,75,ON
51,19,42,33,ON
15,32,67,8,ON
18,43,21,71,ON
24,7,42,35,ON
23,34,55,102,OFF
10,10,68,81,ON
88,4,62,29,OFF
8,17,50,21,OFF
63,5,54,96,OFF
29,10,21,16,ON
22,12,67,22,ON
36,35,62,103,OFF
56,40,51,67,ON
66,12,51,100,OFF
2,21,62,110,OFF
53,33,68,43,ON
12,0,57,39,OFF
3,36,67,9,ON
57,9,58,8,OFF
48,9,46,10,OFF
28,19,48,89,ON
61,9,40,48,ON
29,30,61,82,ON
60,15,26,72,OFF
63,15,25,105,OFF
45,6,21,36,ON
64,41,43,93,OFF
14,22,60,44,ON
46,44,36,96,OFF
77,32,56,83,ON
9,17,68,14,ON
44,5,30,39,ON
34,7,30,109,OFF
35,43,53,76,ON
11,23,55,69,ON
57,19,29,90,OFF
73,22,28,62,OFF
26,40,31,99,OFF
9,30,59,2,ON
35,26,30,96,OFF
34,14,63,14,ON
13,14,23,21,ON
53,33,27,105,OFF
53,10,23,1,OFF
30,41,35,100,OFF
8,5,41,42,ON
23,8,64,41,ON
14,17,24,7,ON
90,3,65,37,OFF
36,22,56,104,OFF
27,18,51,26,ON
84,24,68,96,OFF
14,5,58,60,ON
49,0,56,25,OFF
37,42,22,44,ON
85,13,35,96,OFF
83,19,53,45,OFF
69,9,46,92,OFF
19,43,35,76,ON
22,15,55,50,OFF
40,13,33,52,ON
66,15,43,64,ON
55,3,60,34,OFF
2,39,37,101,OFF
84,28,34,56,ON
84,43,59,32,OFF
22,34,69,12,ON
11,22,31,68,ON
6,25,68,96,OFF
76,12,53,79,OFF
61,30,65,47,ON
76,24,25,58,OFF
4,35,62,96,OFF
70,0,70,83,OFF
61,41,20,48,ON
88,15,22,9,OFF
43,45,67,97,OFF
52,23,70,2,ON
28,29,47,20,ON
84,9,49,44,OFF
24,33,28,94,OFF
70,21,35,108,OFF
43,15,29,96,OFF
37,29,46,22,ON
7,10,25,75,ON
80,44,56,53,ON
38,23,31,80,OFF
36,23,70,49,ON
66,34,22,29,OFF
32,40,23,82,ON
33,9,58,37,OFF
56,6,53,64,OFF
79,40,21,45,ON
5,5,60,106,OFF
27,8,55,72,OFF
79,16,23,76,OFF
38,23,47,34,ON
54,6,40,59,OFF
17,38,65,23,ON
42,15,69,13,ON
47,25,30,0,ON
10,30,24,20,ON
62,38,56,18,OFF
90,38,22,21,OFF
81,4,53,43,OFF
71,26,36,85,ON
71,19,23,108,OFF
49,45,45,3,ON
90,7,36,66,ON
85,41,56,5,OFF
47,24,67,6,ON
34,38,51,65,ON
27,45,53,37,ON
34,32,23,96,OFF
42,39,39,73,ON
42,44,40,12,ON
33,18,20,49,OFF
13,39,38,61,ON
34,28,26,27,ON
85,28,67,17,OFF
71,14,54,63,OFF
67,37,54,17,OFF
48,3,56,91,OFF
17,24,22,12,ON
76,13,38,23,OFF
69,23,56,103,OFF
48,17,40,96,OFF
78,25,48,16,OFF
74,16,22,14,OFF
86,35,23,81,ON
27,26,39,44,ON
69,21,62,27,OFF
86,44,48,34,OFF
47,1,22,50,OFF
35,3,61,42,OFF
44,28,20,14,ON
69,44,49,79,ON
17,39,26,100,OFF
8,33,30,109,OFF
55,12,25,73,OFF
89,44,67,106,OFF
71,31,42,37,OFF
56,42,33,83,ON
35,44,46,65,ON
71,44,22,67,ON
85,26,43,99,OFF
59,17,34,18,ON
73,25,67,70,ON
44,3,31,86,OFF
79,7,61,32,OFF
39,20,51,88,ON
2,44,26,55,ON
62,28,36,83,ON
24,31,59,84,ON
26,41,28,46,ON
85,5,40,108,OFF
7,10,35,5,OFF
73,43,44,30,OFF
74,41,34,59,ON
55,32,20,77,ON
33,42,64,16,ON
69,31,66,70,ON
43,8,22,110,OFF
79,20,65,102,OFF
9,33,38,58,ON
59,22,67,14,ON
43,14,50,107,OFF
37,26,26,25,ON
58,24,29,0,ON
84,30,59,74,ON
27,10,44,107,OFF
80,41,45,61,ON
28,25,21,52,ON
32,10,69,55,ON
80,40,24,80,ON
87,1,60,65,OFF
51,33,46,97,OFF
3,3,50,25,ON
89,9,55,75,OFF
79,10,66,30,OFF
18,32,42,54,ON
74,32,31,36,OFF
55,16,32,78,ON
37,11,24,42,OFF
24,43,21,19,ON
21,16,58,56,OFF
88,20,46,50,ON
65,1,39,89,OFF
41,13,21,103,OFF
71,17,48,23,OFF
19,10,22,98,OFF
46,3,35,12,ON
8,16,34,1,ON
15,35,47,38,ON
57,14,22,18,ON
86,2,31,24,OFF
44,3,54,76,OFF
79,22,45,9,OFF
88,29,42,106,OFF
71,6,68,41,ON
83,39,48,105,OFF
60,41,54,33,OFF
87,16,28,80,OFF
67,22,61,110,OFF
80,41,40,40,ON
77,40,33,60,ON
9,38,50,33,ON
32,16,65,106,OFF
54,28,57,62,ON
72,11,23,37,OFF
26,15,43,49,ON
70,29,52,87,ON
67,29,29,4,ON
85,32,45,65,ON
64,44,50,78,ON
87,22,62,81,OFF
25,17,42,55,ON
27,18,54,109,OFF
26,43,43,5,ON
6,44,27,1,ON
5,18,50,25,ON
1,11,48,102,OFF
76,35,35,42,ON
61,17,30,15,OFF
89,40,24,46,ON
82,4,49,21,OFF
19,44,59,40,ON
44,23,48,21,ON
69,22,21,73,ON
25,22,29,86,OFF
31,39,21,12,ON
24,41,22,73,ON
36,28,66,57,ON
12,42,25,15,ON
74,7,62,92,OFF
60,34,28,101,OFF
36,0,44,30,OFF
12,42,46,8,ON
25,5,65,5,OFF
64,21,39,10,OFF
53,23,36,1,ON
53,23,45,31,ON
87,13,59,62,OFF
88,4,28,74,OFF
58,23,40,74,ON
85,27,20,73,ON
60,3,27,96,OFF
22,20,70,109,OFF
36,15,51,90,OFF
10,40,35,83,ON
51,14,65,77,ON
78,40,55,73,ON
30,28,49,20,ON
48,15,47,90,ON
68,35,68,93,OFF
79,10,24,99,OFF
83,39,64,45,ON
54,16,45,22,ON
18,28,33,92,OFF
72,21,38,103,OFF
86,1,26,94,OFF
38,7,59,84,OFF
63,29,70,46,ON
61,6,30,14,OFF
57,30,26,71,ON
74,44,51,84,ON
38,38,30,109,OFF
15,39,26,48,ON
21,24,54,36,OFF
50,0,64,61,OFF
29,44,45,21,ON
47,32,46,47,ON
87,8,58,33,OFF
42,29,54,80,ON
53,3,65,101,OFF
2,10,57,48,ON
49,43,34,59,ON
28,0,59,13,OFF
37,16,50,87,OFF
23,24,33,52,ON
83,35,57,9,OFF
81,16,66,15,OFF
61,17,57,62,OFF
19,0,48,84,ON
68,16,49,54,OFF
24,21,49,57,ON
9,6,59,3,OFF
2,22,54,94,OFF
87,33,25,57,ON
84,40,39,54,ON
14,37,50,18,ON
26,11,53,35,ON
24,7,53,33,ON
11,17,30,0,ON
74,31,49,70,ON
82,6,52,98,OFF
65,3,43,40,OFF
45,20,68,7,ON
4,31,60,72,ON
14,13,35,34,ON
86,23,60,92,OFF
64,23,67,99,OFF
62,32,46,24,OFF
55,38,65,63,ON
81,39,22,76,ON
55,2,35,60,OFF
38,21,51,21,ON
77,36,57,99,OFF
49,7,23,99,OFF
21,35,20,87,ON
73,31,45,72,ON
25,32,27,63,ON
21,38,36,22,ON
70,35,59,19,OFF
13,26,29,29,ON
28,20,54,56,OFF
7,22,21,87,ON
35,4,32,85,ON
90,11,54,39,OFF
54,42,56,73,ON
75,31,60,82,ON
27,3,51,2,OFF
8,12,61,59,ON
26,28,55,55,ON
20,27,56,15,ON
16,3,63,48,ON
68,16,26,60,OFF
53,21,37,31,ON
20,22,56,26,ON
18,24,45,97,OFF
45,30,67,83,ON
15,36,61,40,ON
15,21,31,84,ON
68,17,60,15,OFF
77,42,34,61,ON
81,42,47,23,OFF
1,22,41,32,ON
25,38,52,72,ON
34,43,51,85,ON
10,38,36,74,ON
68,10,68,15,OFF
3,12,55,84,ON
88,38,68,72,ON
6,39,51,4,ON
86,0,23,14,OFF
10,28,59,22,ON
10,8,44,46,ON
51,23,31,97,OFF
72,43,29,14,OFF
24,44,67,96,OFF
2,1,29,86,ON
18,42,46,108,OFF
8,18,60,84,ON
87,11,70,62,ON
48,1,39,91,OFF
75,22,40,110,OFF
13,23,35,18,ON
3,2,63,91,OFF
83,26,44,57,ON
38,29,23,71,ON
53,14,60,77,OFF
66,13,59,88,OFF
59,2,58,36,OFF
3,2,26,17,ON
30,9,68,10,ON
45,21,47,63,ON
28,33,46,23,ON
30,11,24,36,ON
56,26,57,42,ON
23,18,36,30,ON
78,5,49,98,OFF
32,27,21,42,ON
24,38,65,5,ON
76,3,32,42,ON
73,25,57,48,ON
69,44,27,0,ON
44,10,67,1,OFF
26,36,63,104,OFF
25,19,34,17,ON
2,18,47,6,ON
40,32,66,75,ON
62,22,24,63,OFF
82,28,23,92,OFF
85,45,49,8,OFF
43,0,21,83,OFF
77,26,61,18,OFF
77,4,24,62,OFF
79,31,40,94,OFF
81,0,51,71,OFF
9,20,63,32,ON
51,20,30,33,ON
55,18,44,7,ON
62,7,29,31,OFF
87,40,23,88,ON
42,39,40,68,ON
57,22,46,51,ON
70,24,48,110,OFF
32,1,44,92,OFF
29,36,39,44,ON
4,19,32,30,ON
61,4,21,105,OFF
71,45,67,87,ON
89,21,22,60,OFF
78,42,31,35,OFF
90,29,66,101,OFF
25,10,52,51,OFF
85,37,59,21,OFF
25,45,36,12,ON
58,27,20,24,ON
4,17,43,23,OFF
78,9,27,46,OFF
57,40,67,106,OFF
11,5,47,53,ON
25,15,45,26,ON
10,14,34,91,OFF
42,3,64,47,ON
26,39,47,35,ON
81,8,43,9,OFF
72,23,29,1,OFF
19,31,29,81,ON
65,38,51,98,OFF
47,4,36,3,OFF
6,37,52,15,ON
71,35,46,89,ON
88,22,32,67,ON
66,17,30,101,OFF
36,6,59,106,OFF
7,24,39,61,ON
34,40,22,30,ON
7,27,38,47,ON
44,36,22,107,OFF
14,10,61,75,ON
81,23,23,106,OFF
70,6,55,2,OFF
84,6,40,78,OFF
21,16,33,5,ON
42,19,30,11,ON
70,33,29,91,OFF
64,12,44,18,OFF
84,17,38,1,OFF
63,21,22,0,ON
27,4,61,16,ON
16,29,46,37,ON
83,35,61,41,ON
55,42,27,7,ON
24,34,25,18,ON
32,41,26,7,ON
8,18,65,42,ON
41,39,62,25,ON
53,10,57,83,OFF
65,30,20,3,ON
71,10,64,20,OFF
85,5,57,68,OFF
2,35,34,29,ON
77,8,39,102,OFF
62,20,49,95,OFF
68,7,63,33,OFF
66,20,55,72,OFF
65,6,42,53,OFF
35,16,47,14,OFF
17,15,69,60,ON
44,1,41,86,OFF
9,11,32,83,ON
8,4,41,22,ON
24,4,28,7,OFF
4,41,34,66,ON
63,5,24,91,OFF
86,17,23,44,OFF
13,10,42,9,OFF
3,12,23,64,ON
19,32,49,1,ON
79,27,31,85,OFF
80,19,70,77,ON
9,0,22,75,ON
23,14,38,43,ON
28,31,42,30,ON
28,3,21,19,ON
79,11,52,107,OFF
37,13,46,89,OFF
61,28,23,59,ON
58,6,56,40,OFF
3,5,57,52,ON
32,21,47,4,ON
11,35,64,37,ON
72,5,63,34,OFF
33,31,58,54,ON
72,20,66,4,OFF
52,29,54,109,OFF
8,13,25,82,ON
71,7,70,35,OFF
43,37,29,53,ON
29,10,54,94,OFF
50,19,27,53,OFF
3,7,50,40,ON
7,2,26,99,OFF
2,9,51,41,ON
90,30,32,29,OFF
84,40,25,108,OFF
90,7,63,51,OFF
35,42,32,6,ON
10,35,45,69,ON
87,24,56,17,OFF
26,11,47,37,ON
4,39,38,78,ON
39,18,33,29,ON
20,15,28,5,ON
84,19,68,107,OFF
57,2,44,60,OFF
26,4,65,65,ON
13,44,58,80,ON
87,1,35,100,OFF
57,13,50,2,ON
38,1,22,27,ON
21,30,63,12,ON
27,34,25,8,ON
61,17,60,9,ON
13,32,40,42,ON
28,30,60,50,ON
24,2,49,60,OFF
51,36,28,96,OFF
61,40,39,23,OFF
55,14,55,16,ON
43,35,57,16,ON
66,21,49,25,OFF
21,40,45,11,ON
11,9,59,9,OFF
87,2,69,107,OFF
30,12,52,94,OFF
10,12,36,1,ON
75,26,41,63,ON
5,18,20,96,OFF
9,21,22,66,ON
47,27,20,64,ON
86,30,27,78,ON
18,37,64,100,OFF
17,38,33,31,ON
9,25,36,36,OFF
17,18,62,0,ON
28,2,39,17,ON
15,30,62,1,ON
77,16,66,78,ON
8,14,34,67,ON
71,29,39,29,OFF
44,35,49,65,ON
74,21,36,17,OFF
77,43,34,43,ON
66,43,44,53,ON
39,17,33,28,OFF
23,12,49,1,ON
55,27,33,23,ON
72,42,46,110,OFF
14,30,35,106,OFF
60,20,39,11,OFF
16,1,34,63,ON
70,37,60,106,OFF
33,39,47,6,ON
79,13,60,41,OFF
14,13,46,103,OFF
74,30,55,91,OFF
39,5,67,100,OFF
49,10,58,2,OFF
21,37,62,99,OFF
35,34,48,98,OFF
3,43,41,43,ON
1,20,25,46,ON
16,12,52,45,ON
19,27,35,27,ON
39,37,52,15,ON
82,37,54,106,OFF
24,24,29,3,ON
2,13,51,19,ON
31,16,59,40,OFF
43,33,20,12,ON
75,25,35,85,ON
66,33,61,51,ON
26,8,24,31,OFF
20,21,68,25,ON
25,17,70,73,ON
49,27,67,78,ON
39,23,46,74,ON
48,37,45,33,ON
68,35,44,76,ON
63,29,57,31,OFF
3,30,66,40,ON
51,7,39,77,ON
25,9,55,91,OFF
59,14,20,52,OFF
12,26,43,44,ON
86,11,30,84,OFF
81,42,56,22,OFF
7,16,56,67,ON
22,14,44,10,ON
41,25,60,19,OFF
23,10,70,110,OFF
90,4,50,91,OFF
25,8,34,74,ON
70,39,40,110,OFF
35,8,35,61,ON
78,13,26,39,OFF
43,29,69,43,ON
64,22,51,54,ON
21,30,49,28,ON
88,33,28,107,OFF
23,12,50,82,OFF
2,18,68,13,ON
68,17,59,109,OFF
54,2,36,79,OFF
27,1,20,52,OFF
27,7,38,5,OFF
87,0,32,27,OFF
19,13,34,52,ON
54,23,59,28,ON
53,36,58,34,ON
27,20,29,22,ON
33,45,45,75,ON
90,26,51,52,ON
61,27,69,80,ON
27,13,35,65,ON
72,3,29,83,OFF
21,8,61,18,OFF
61,33,53,50,ON
57,43,52,110,OFF
78,7,21,13,OFF
60,13,46,10,OFF
1,29,26,84,ON
40,42,52,58,ON
61,24,66,39,OFF
10,0,37,41,ON
33,38,56,48,ON
52,39,48,30,ON
73,13,43,41,ON
47,35,65,88,ON
4,7,51,100,OFF
24,20,46,49,ON
29,14,29,4,ON
59,13,46,67,OFF
14,24,57,19,OFF
52,7,58,11,ON
11,27,28,41,ON
12,28,23,75,ON
5,39,55,48,ON
25,42,51,109,OFF
63,19,40,43,ON
46,43,56,71,ON
43,6,56,69,OFF
39,42,54,8,ON
89,29,58,32,OFF
73,42,47,1,OFF
56,30,38,26,ON
6,18,56,25,ON
69,26,57,76,ON
35,2,65,91,OFF
38,40,35,98,OFF
23,3,30,89,OFF
11,17,29,84,ON
5,29,33,56,ON
6,38,46,51,ON
58,33,37,66,ON
39,0,52,23,OFF
84,3,66,11,OFF
71,24,64,53,ON
88,24,39,13,OFF
4,6,54,21,ON
24,21,68,65,ON
83,0,39,36,OFF
47,36,30,73,ON
31,24,24,65,OFF
25,25,23,14,ON
39,12,70,50,ON
35,19,65,92,OFF
11,23,65,87,ON
11,42,50,106,OFF
35,32,28,75,ON
44,26,27,68,OFF
82,22,27,11,OFF
10,17,42,0,ON
70,6,57,99,OFF
55,19,34,100,OFF
78,31,54,34,OFF
52,35,39,81,ON
73,13,60,10,OFF
84,32,65,107,OFF
76,17,52,48,OFF
16,33,28,72,ON
71,12,68,66,ON
16,2,23,87,ON
31,15,68,58,ON
68,0,40,110,OFF
32,23,61,13,ON
8,41,26,84,ON
61,11,49,88,OFF
57,18,21,77,OFF
64,41,69,52,ON
7,17,26,67,ON
76,10,35,55,ON
58,30,35,69,ON
55,26,68,59,ON
58,13,57,52,OFF
